;filename;components;SMILES;CAS;InChI;Temperature, K;Pressure, kPa;Mass density, kg/m3;Mass density, kg/m3_std
1465291;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;30720.0;725.2;1.0
1465292;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.14;30689.0;725.2;1.0
1465293;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.14;30654.0;725.2;1.0
1465294;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.14;30623.0;725.0;1.0
1465295;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.14;30592.0;724.9;1.0
1465296;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.14;30566.0;725.0;1.0
1465297;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.14;30528.0;725.0;1.0
1465298;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.14;30502.0;725.0;1.0
1465299;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.14;30480.0;725.0;1.0
1465300;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.14;30458.0;724.9;1.0
1465301;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.14;30432.0;724.9;1.0
1465302;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.14;30402.0;724.9;1.0
1465303;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.14;30376.0;724.8;1.0
1465304;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.14;30350.0;724.9;1.0
1465305;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.14;30312.0;724.8;1.0
1465306;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.14;30291.0;724.8;1.0
1465307;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.14;30265.0;724.9;1.0
1465308;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.14;30227.0;724.8;1.0
1465309;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.14;30197.0;724.7;1.0
1465310;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.14;30168.0;724.7;1.0
1465311;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.14;30134.0;724.7;1.0
1465312;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.14;30100.0;724.7;1.0
1465313;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.14;30058.0;724.6;1.0
1465314;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.14;30020.0;724.6;1.0
1465315;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;29988.0;724.7;1.0
1465316;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;29948.0;724.6;1.0
1465317;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;29913.0;724.5;1.0
1465318;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;29868.0;724.5;1.0
1465319;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;29838.0;724.5;1.0
1465320;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.16;29794.0;724.6;1.0
1465321;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.16;29759.0;724.5;1.0
1465322;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.16;29730.0;724.6;1.0
1465323;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.16;29700.0;724.3;1.0
1465324;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.16;29666.0;724.3;1.0
1465325;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.16;29625.0;724.4;1.0
1465326;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.16;29575.0;724.4;1.0
1465327;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.16;29541.0;724.3;1.0
1465328;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.16;29495.0;724.1;1.0
1465329;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.16;29456.0;724.2;1.0
1465330;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.16;29411.0;724.2;1.0
1465331;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.16;29378.0;724.2;1.0
1465332;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.16;29339.0;724.2;1.0
1465333;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.16;29300.0;724.2;1.0
1465334;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.16;29260.0;724.2;1.0
1465335;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.16;29233.0;724.0;1.0
1465336;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.16;29189.0;724.0;1.0
1465337;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.16;29157.0;724.1;1.0
1465338;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.16;29107.0;724.0;1.0
1465339;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.16;29059.0;724.0;1.0
1465340;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.16;29016.0;723.9;1.0
1465341;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.17;28974.0;723.9;1.0
1465342;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.17;28930.0;724.0;1.0
1465343;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.17;28887.0;723.7;1.0
1465344;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.17;28849.0;723.8;1.0
1465345;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.17;28807.0;723.7;1.0
1465346;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.17;28761.0;723.8;1.0
1465347;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.17;28729.0;723.8;1.0
1465348;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.17;28702.0;723.6;1.0
1465349;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.17;28670.0;723.7;1.0
1465350;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.17;28623.0;723.6;1.0
1465351;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.16;28586.0;723.5;1.0
1465352;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.16;28555.0;723.6;1.0
1465353;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.16;28508.0;723.5;1.0
1465354;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.16;28472.0;723.5;1.0
1465355;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.16;28436.0;723.4;1.0
1465356;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.16;28395.0;723.5;1.0
1465357;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.16;28354.0;723.3;1.0
1465358;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.16;28324.0;723.5;1.0
1465359;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.16;28293.0;723.4;1.0
1465360;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.16;28262.0;723.3;1.0
1465361;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.16;28218.0;723.2;1.0
1465362;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.16;28185.0;723.3;1.0
1465363;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.16;28117.0;723.2;1.0
1465364;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.16;28077.0;723.1;1.0
1465365;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.16;28031.0;723.2;1.0
1465366;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.16;27985.0;723.2;1.0
1465367;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.16;27945.0;723.0;1.0
1465368;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.16;27894.0;723.1;1.0
1465369;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.16;27849.0;723.1;1.0
1465370;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.16;27812.0;723.0;1.0
1465371;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.16;27755.0;722.9;1.0
1465372;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.16;27703.0;722.9;1.0
1465373;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.16;27660.0;722.9;1.0
1465374;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.16;27603.0;722.9;1.0
1465375;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.16;27558.0;722.8;1.0
1465376;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.16;27509.0;722.8;1.0
1465377;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.16;27466.0;722.8;1.0
1465378;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;27419.0;722.6;1.0
1465379;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;27371.0;722.6;1.0
1465380;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;27328.0;722.6;1.0
1465381;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;27273.0;722.7;1.0
1465382;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.14;27219.0;722.5;1.0
1465383;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.14;27171.0;722.5;1.0
1465384;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.14;27129.0;722.6;1.0
1465385;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.14;27087.0;722.4;1.0
1465386;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.14;27039.0;722.4;1.0
1465387;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.14;26993.0;722.4;1.0
1465388;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.14;26958.0;722.4;1.0
1465389;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.14;26912.0;722.4;1.0
1465390;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.14;26859.0;722.4;1.0
1465391;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.14;26813.0;722.3;1.0
1465392;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.14;26773.0;722.3;1.0
1465393;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.14;26733.0;722.2;1.0
1465394;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.14;26696.0;722.2;1.0
1465395;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.14;26648.0;722.2;1.0
1465396;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.14;26609.0;722.0;1.0
1465397;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.14;26569.0;722.1;1.0
1465398;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.14;26540.0;722.1;1.0
1465399;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;26501.0;722.0;1.0
1465400;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;26462.0;722.1;1.0
1465401;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;26417.0;722.0;1.0
1465402;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;26374.0;721.9;1.0
1465403;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.16;26342.0;721.9;1.0
1465404;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.16;26304.0;721.8;1.0
1465405;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.16;26260.0;721.9;1.0
1465406;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.16;26222.0;721.8;1.0
1465407;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.16;26176.0;721.8;1.0
1465408;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.16;26114.0;721.7;1.0
1465409;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.17;26071.0;721.8;1.0
1465410;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.17;26034.0;721.7;1.0
1465411;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.17;25992.0;721.7;1.0
1465412;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.17;25950.0;721.7;1.0
1465413;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.17;25908.0;721.7;1.0
1465414;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.17;25849.0;721.7;1.0
1465415;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.17;25801.0;721.5;1.0
1465416;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.17;25766.0;721.6;1.0
1465417;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.17;25730.0;721.5;1.0
1465418;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.17;25689.0;721.5;1.0
1465419;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.16;25653.0;721.5;1.0
1465420;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.16;25612.0;721.4;1.0
1465421;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.16;25560.0;721.3;1.0
1465422;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.16;25520.0;721.3;1.0
1465423;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.16;25480.0;721.3;1.0
1465424;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.16;25434.0;721.3;1.0
1465425;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.16;25383.0;721.2;1.0
1465426;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.16;25349.0;721.2;1.0
1465427;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;25303.0;721.2;1.0
1465428;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;25259.0;721.1;1.0
1465429;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;25213.0;721.1;1.0
1465430;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;25177.0;721.0;1.0
1465431;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;25142.0;721.0;1.0
1465432;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;25114.0;721.1;1.0
1465433;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;25058.0;720.9;1.0
1465434;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;25013.0;721.0;1.0
1465435;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;24974.0;720.7;1.0
1465436;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;24935.0;720.9;1.0
1465437;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;24897.0;720.9;1.0
1465438;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;24859.0;720.8;1.0
1465439;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;24815.0;720.9;1.0
1465440;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;24783.0;720.8;1.0
1465441;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;24738.0;720.7;1.0
1465442;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;24700.0;720.6;1.0
1465443;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;24656.0;720.6;1.0
1465444;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;24618.0;720.6;1.0
1465445;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;24586.0;720.6;1.0
1465446;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;24550.0;720.5;1.0
1465447;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;24513.0;720.5;1.0
1465448;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;24481.0;720.5;1.0
1465449;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;24433.0;720.5;1.0
1465450;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;24402.0;720.5;1.0
1465451;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;24355.0;720.4;1.0
1465452;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;24308.0;720.3;1.0
1465453;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;24260.0;720.2;1.0
1465454;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;24224.0;720.2;1.0
1465455;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;24177.0;720.3;1.0
1465456;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;24131.0;720.3;1.0
1465457;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;24085.0;720.1;1.0
1465458;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;24049.0;720.1;1.0
1465459;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;24014.0;720.1;1.0
1465460;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;23979.0;720.0;1.0
1465461;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;23943.0;720.1;1.0
1465462;je800110r;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;333.15;23898.0;720.1;1.0
