;filename;x1;x2;SMILES1;SMILES2;cas1;cas2;InChI1;InChI2;components;Mole fraction;Temperature, K;Pressure, kPa;Speed of sound, m/s;Speed of sound, m/s_std
452735;j.jct.2015.06.009;1-butanol;methyl tert-butyl ether;CCCCO;COC(C)(C)C;107569-51-7;1634-04-4;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1-butanol__methyl tert-butyl ether;0.0;318.15;101.0;1173.37;0.5
452736;j.jct.2015.06.009;1-butanol;methyl tert-butyl ether;CCCCO;COC(C)(C)C;107569-51-7;1634-04-4;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1-butanol__methyl tert-butyl ether;0.9367;328.15;101.0;917.28;0.5
452737;j.jct.2015.06.009;1-butanol;methyl tert-butyl ether;CCCCO;COC(C)(C)C;107569-51-7;1634-04-4;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1-butanol__methyl tert-butyl ether;0.87553;328.15;101.0;932.29;0.5
452738;j.jct.2015.06.009;1-butanol;methyl tert-butyl ether;CCCCO;COC(C)(C)C;107569-51-7;1634-04-4;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1-butanol__methyl tert-butyl ether;0.73469;328.15;101.0;963.43;0.5
452739;j.jct.2015.06.009;1-butanol;methyl tert-butyl ether;CCCCO;COC(C)(C)C;107569-51-7;1634-04-4;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1-butanol__methyl tert-butyl ether;0.6708;328.15;101.0;978.48;0.5
452740;j.jct.2015.06.009;1-butanol;methyl tert-butyl ether;CCCCO;COC(C)(C)C;107569-51-7;1634-04-4;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1-butanol__methyl tert-butyl ether;0.60012;328.15;101.0;995.48;0.5
452741;j.jct.2015.06.009;1-butanol;methyl tert-butyl ether;CCCCO;COC(C)(C)C;107569-51-7;1634-04-4;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1-butanol__methyl tert-butyl ether;0.54509;328.15;101.0;1007.01;0.5
452742;j.jct.2015.06.009;1-butanol;methyl tert-butyl ether;CCCCO;COC(C)(C)C;107569-51-7;1634-04-4;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1-butanol__methyl tert-butyl ether;0.46519;328.15;101.0;1026.32;0.5
452743;j.jct.2015.06.009;1-butanol;methyl tert-butyl ether;CCCCO;COC(C)(C)C;107569-51-7;1634-04-4;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1-butanol__methyl tert-butyl ether;0.39158;328.15;101.0;1043.76;0.5
452744;j.jct.2015.06.009;1-butanol;methyl tert-butyl ether;CCCCO;COC(C)(C)C;107569-51-7;1634-04-4;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1-butanol__methyl tert-butyl ether;0.34009;328.15;101.0;1056.37;0.5
452745;j.jct.2015.06.009;1-butanol;methyl tert-butyl ether;CCCCO;COC(C)(C)C;107569-51-7;1634-04-4;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1-butanol__methyl tert-butyl ether;0.26466;328.15;101.0;1075.02;0.5
452746;j.jct.2015.06.009;1-butanol;methyl tert-butyl ether;CCCCO;COC(C)(C)C;107569-51-7;1634-04-4;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1-butanol__methyl tert-butyl ether;0.19301;328.15;101.0;1092.71;0.5
452747;j.jct.2015.06.009;1-butanol;methyl tert-butyl ether;CCCCO;COC(C)(C)C;107569-51-7;1634-04-4;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1-butanol__methyl tert-butyl ether;0.13153;328.15;101.0;1108.19;0.5
452748;j.jct.2015.06.009;1-butanol;methyl tert-butyl ether;CCCCO;COC(C)(C)C;107569-51-7;1634-04-4;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1-butanol__methyl tert-butyl ether;0.06569;328.15;101.0;1124.39;0.5
452749;j.jct.2015.06.009;1-butanol;methyl tert-butyl ether;CCCCO;COC(C)(C)C;107569-51-7;1634-04-4;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1-butanol__methyl tert-butyl ether;0.03132;328.15;101.0;1132.81;0.5
452750;j.jct.2015.06.009;1-butanol;methyl tert-butyl ether;CCCCO;COC(C)(C)C;107569-51-7;1634-04-4;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1-butanol__methyl tert-butyl ether;0.0;328.15;101.0;1140.42;0.5
933181;je0601098;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;;298.15;101.0;1142.1;0.5
933182;je0601098;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;;298.15;101.0;1144.6;0.5
933183;je0601098;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;;298.15;101.0;1145.9;0.5
933184;je0601098;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;;298.15;101.0;1146.8;0.5
933185;je0601098;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;;298.15;101.0;1148.6;0.5
933186;je0601098;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;;298.15;101.0;1151.0;0.5
933187;je0601098;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;;298.15;101.0;1153.2;0.5
933188;je0601098;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;;298.15;101.0;1154.8;0.5
933189;je0601098;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;;298.15;101.0;1156.4;0.5
933190;je0601098;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;;298.15;101.0;1157.7;0.5
933191;je0601098;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;;298.15;101.0;1159.5;0.5
933192;je0601098;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;;298.15;101.0;1160.1;0.5
933228;je0601098;1-butanol;water;CCCCO;O;107569-51-7;14314-42-2;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1-butanol__water;;298.15;101.0;1241.6;0.5
933229;je0601098;1-butanol;water;CCCCO;O;107569-51-7;14314-42-2;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1-butanol__water;;298.15;101.0;1242.9;0.5
933230;je0601098;1-butanol;water;CCCCO;O;107569-51-7;14314-42-2;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1-butanol__water;;298.15;101.0;1243.3;0.5
933231;je0601098;1-butanol;water;CCCCO;O;107569-51-7;14314-42-2;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1-butanol__water;;298.15;101.0;1243.2;0.5
933232;je0601098;1-butanol;water;CCCCO;O;107569-51-7;14314-42-2;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1-butanol__water;;298.15;101.0;1243.6;0.5
933233;je0601098;1-butanol;water;CCCCO;O;107569-51-7;14314-42-2;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1-butanol__water;;298.15;101.0;1244.5;0.5
933234;je0601098;1-butanol;water;CCCCO;O;107569-51-7;14314-42-2;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1-butanol__water;;298.15;101.0;1246.2;0.5
933235;je0601098;1-butanol;water;CCCCO;O;107569-51-7;14314-42-2;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1-butanol__water;;298.15;101.0;1247.0;0.5
933236;je0601098;1-butanol;water;CCCCO;O;107569-51-7;14314-42-2;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1-butanol__water;;298.15;101.0;1248.0;0.5
933237;je0601098;1-butanol;water;CCCCO;O;107569-51-7;14314-42-2;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1-butanol__water;;298.15;101.0;1248.8;0.5
933238;je0601098;1-butanol;water;CCCCO;O;107569-51-7;14314-42-2;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1-butanol__water;;298.15;101.0;1249.7;0.5
933278;je0601098;tetrahydrofuran;water;C1CCOC1;O;77392-70-2;14314-42-2;InChIKey=WYURNTSHIVDZCO-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;tetrahydrofuran__water;;298.15;101.0;1280.2;0.5
933279;je0601098;tetrahydrofuran;water;C1CCOC1;O;77392-70-2;14314-42-2;InChIKey=WYURNTSHIVDZCO-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;tetrahydrofuran__water;;298.15;101.0;1281.2;0.5
933280;je0601098;tetrahydrofuran;water;C1CCOC1;O;77392-70-2;14314-42-2;InChIKey=WYURNTSHIVDZCO-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;tetrahydrofuran__water;;298.15;101.0;1281.7;0.5
933281;je0601098;tetrahydrofuran;water;C1CCOC1;O;77392-70-2;14314-42-2;InChIKey=WYURNTSHIVDZCO-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;tetrahydrofuran__water;;298.15;101.0;1282.0;0.5
933282;je0601098;tetrahydrofuran;water;C1CCOC1;O;77392-70-2;14314-42-2;InChIKey=WYURNTSHIVDZCO-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;tetrahydrofuran__water;;298.15;101.0;1282.4;0.5
933283;je0601098;tetrahydrofuran;water;C1CCOC1;O;77392-70-2;14314-42-2;InChIKey=WYURNTSHIVDZCO-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;tetrahydrofuran__water;;298.15;101.0;1282.9;0.5
933284;je0601098;tetrahydrofuran;water;C1CCOC1;O;77392-70-2;14314-42-2;InChIKey=WYURNTSHIVDZCO-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;tetrahydrofuran__water;;298.15;101.0;1283.2;0.5
933285;je0601098;tetrahydrofuran;water;C1CCOC1;O;77392-70-2;14314-42-2;InChIKey=WYURNTSHIVDZCO-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;tetrahydrofuran__water;;298.15;101.0;1283.9;0.5
933286;je0601098;tetrahydrofuran;water;C1CCOC1;O;77392-70-2;14314-42-2;InChIKey=WYURNTSHIVDZCO-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;tetrahydrofuran__water;;298.15;101.0;1284.6;0.5
933287;je0601098;tetrahydrofuran;water;C1CCOC1;O;77392-70-2;14314-42-2;InChIKey=WYURNTSHIVDZCO-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;tetrahydrofuran__water;;298.15;101.0;1285.1;0.5
933288;je0601098;tetrahydrofuran;water;C1CCOC1;O;77392-70-2;14314-42-2;InChIKey=WYURNTSHIVDZCO-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;tetrahydrofuran__water;;298.15;101.0;1286.0;0.5
933289;je0601098;tetrahydrofuran;water;C1CCOC1;O;77392-70-2;14314-42-2;InChIKey=WYURNTSHIVDZCO-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;tetrahydrofuran__water;;298.15;101.0;1287.0;0.5
933290;je0601098;tetrahydrofuran;water;C1CCOC1;O;77392-70-2;14314-42-2;InChIKey=WYURNTSHIVDZCO-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;tetrahydrofuran__water;;298.15;101.0;1288.0;0.5
1539352;je900064e;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;;288.15;101.0;1546.7;0.14
1539353;je900064e;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;;293.15;101.0;1534.1;0.14
1539354;je900064e;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;;298.15;101.0;1521.1;0.14
1539355;je900064e;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;;303.15;101.0;1507.9;0.14
1539356;je900064e;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;;308.15;101.0;1494.5;0.14
1539357;je900064e;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;;313.15;101.0;1480.9;0.14
1539358;je900064e;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;;318.15;101.0;1467.0;0.14
1539359;je900064e;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;;323.15;101.0;1452.9;0.14
1662351;j.tca.2005.10.008;isopropyl ether;heptane;CC(C)OC(C)C;CCCCCCC;108-20-3;142-82-5;InChIKey=ZAFNJMIOTHYJRJ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;isopropyl ether__heptane;0.0;303.15;101.0;1110.5;1.66575
1662352;j.tca.2005.10.008;isopropyl ether;heptane;CC(C)OC(C)C;CCCCCCC;108-20-3;142-82-5;InChIKey=ZAFNJMIOTHYJRJ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;isopropyl ether__heptane;0.1462;303.15;101.0;1090.7;1.63605
1662353;j.tca.2005.10.008;isopropyl ether;heptane;CC(C)OC(C)C;CCCCCCC;108-20-3;142-82-5;InChIKey=ZAFNJMIOTHYJRJ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;isopropyl ether__heptane;0.2667;303.15;101.0;1072.8;1.6092
1662354;j.tca.2005.10.008;isopropyl ether;heptane;CC(C)OC(C)C;CCCCCCC;108-20-3;142-82-5;InChIKey=ZAFNJMIOTHYJRJ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;isopropyl ether__heptane;0.4165;303.15;101.0;1050.6;1.5759
1662355;j.tca.2005.10.008;isopropyl ether;heptane;CC(C)OC(C)C;CCCCCCC;108-20-3;142-82-5;InChIKey=ZAFNJMIOTHYJRJ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;isopropyl ether__heptane;0.4774;303.15;101.0;1041.8;1.5627
1662356;j.tca.2005.10.008;isopropyl ether;heptane;CC(C)OC(C)C;CCCCCCC;108-20-3;142-82-5;InChIKey=ZAFNJMIOTHYJRJ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;isopropyl ether__heptane;0.5331;303.15;101.0;1033.9;1.55085
1662357;j.tca.2005.10.008;isopropyl ether;heptane;CC(C)OC(C)C;CCCCCCC;108-20-3;142-82-5;InChIKey=ZAFNJMIOTHYJRJ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;isopropyl ether__heptane;0.6068;303.15;101.0;1023.9;1.53585
1662358;j.tca.2005.10.008;isopropyl ether;heptane;CC(C)OC(C)C;CCCCCCC;108-20-3;142-82-5;InChIKey=ZAFNJMIOTHYJRJ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;isopropyl ether__heptane;0.7371;303.15;101.0;1006.9;1.51035
1662359;j.tca.2005.10.008;isopropyl ether;heptane;CC(C)OC(C)C;CCCCCCC;108-20-3;142-82-5;InChIKey=ZAFNJMIOTHYJRJ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;isopropyl ether__heptane;0.8642;303.15;101.0;991.3;1.48695
1662360;j.tca.2005.10.008;isopropyl ether;heptane;CC(C)OC(C)C;CCCCCCC;108-20-3;142-82-5;InChIKey=ZAFNJMIOTHYJRJ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;isopropyl ether__heptane;1.0;303.15;101.0;974.9;1.46235
1662407;j.tca.2005.10.008;isopropyl ether;2,2,4-trimethylpentane;CC(C)OC(C)C;CC(C)CC(C)(C)C;108-20-3;31921-36-5;InChIKey=ZAFNJMIOTHYJRJ-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;isopropyl ether__2,2,4-trimethylpentane;0.0;303.15;101.0;1060.8;1.5912
1662408;j.tca.2005.10.008;isopropyl ether;2,2,4-trimethylpentane;CC(C)OC(C)C;CC(C)CC(C)(C)C;108-20-3;31921-36-5;InChIKey=ZAFNJMIOTHYJRJ-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;isopropyl ether__2,2,4-trimethylpentane;0.1561;303.15;101.0;1047.6;1.5714
1662409;j.tca.2005.10.008;isopropyl ether;2,2,4-trimethylpentane;CC(C)OC(C)C;CC(C)CC(C)(C)C;108-20-3;31921-36-5;InChIKey=ZAFNJMIOTHYJRJ-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;isopropyl ether__2,2,4-trimethylpentane;0.2397;303.15;101.0;1040.4;1.5606
1662410;j.tca.2005.10.008;isopropyl ether;2,2,4-trimethylpentane;CC(C)OC(C)C;CC(C)CC(C)(C)C;108-20-3;31921-36-5;InChIKey=ZAFNJMIOTHYJRJ-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;isopropyl ether__2,2,4-trimethylpentane;0.3083;303.15;101.0;1034.5;1.55175
1662411;j.tca.2005.10.008;isopropyl ether;2,2,4-trimethylpentane;CC(C)OC(C)C;CC(C)CC(C)(C)C;108-20-3;31921-36-5;InChIKey=ZAFNJMIOTHYJRJ-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;isopropyl ether__2,2,4-trimethylpentane;0.4565;303.15;101.0;1022.6;1.5339
1662412;j.tca.2005.10.008;isopropyl ether;2,2,4-trimethylpentane;CC(C)OC(C)C;CC(C)CC(C)(C)C;108-20-3;31921-36-5;InChIKey=ZAFNJMIOTHYJRJ-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;isopropyl ether__2,2,4-trimethylpentane;0.4804;303.15;101.0;1019.7;1.52955
1662413;j.tca.2005.10.008;isopropyl ether;2,2,4-trimethylpentane;CC(C)OC(C)C;CC(C)CC(C)(C)C;108-20-3;31921-36-5;InChIKey=ZAFNJMIOTHYJRJ-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;isopropyl ether__2,2,4-trimethylpentane;0.6222;303.15;101.0;1007.5;1.51125
1662414;j.tca.2005.10.008;isopropyl ether;2,2,4-trimethylpentane;CC(C)OC(C)C;CC(C)CC(C)(C)C;108-20-3;31921-36-5;InChIKey=ZAFNJMIOTHYJRJ-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;isopropyl ether__2,2,4-trimethylpentane;0.8133;303.15;101.0;991.1;1.48665
1662415;j.tca.2005.10.008;isopropyl ether;2,2,4-trimethylpentane;CC(C)OC(C)C;CC(C)CC(C)(C)C;108-20-3;31921-36-5;InChIKey=ZAFNJMIOTHYJRJ-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;isopropyl ether__2,2,4-trimethylpentane;0.8775;303.15;101.0;985.6;1.4784
1662416;j.tca.2005.10.008;isopropyl ether;2,2,4-trimethylpentane;CC(C)OC(C)C;CC(C)CC(C)(C)C;108-20-3;31921-36-5;InChIKey=ZAFNJMIOTHYJRJ-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;isopropyl ether__2,2,4-trimethylpentane;1.0;303.15;101.0;974.9;1.46235
