,filename,x1,x2,smiles1,smiles2,components,Mole fraction,Relative permittivity at zero frequency,Relative permittivity at zero frequency_std
1508817,je800593p,methanol,n-propyl alcohol,CO,CCCO,methanol__1-propanol,0.3497,24.66,0.03
1508818,je800593p,methanol,n-propyl alcohol,CO,CCCO,methanol__1-propanol,0.4004,24.03,0.03
1508819,je800593p,methanol,n-propyl alcohol,CO,CCCO,methanol__1-propanol,0.4499,23.44,0.03
1508820,je800593p,methanol,n-propyl alcohol,CO,CCCO,methanol__1-propanol,0.5001,22.89,0.03
1508821,je800593p,methanol,n-propyl alcohol,CO,CCCO,methanol__1-propanol,0.5503,22.37,0.03
1508822,je800593p,methanol,n-propyl alcohol,CO,CCCO,methanol__1-propanol,0.6001,21.9,0.03
1508823,je800593p,methanol,n-propyl alcohol,CO,CCCO,methanol__1-propanol,0.649,21.48,0.03
1508824,je800593p,methanol,n-propyl alcohol,CO,CCCO,methanol__1-propanol,0.7004,21.06,0.03
1508825,je800593p,methanol,n-propyl alcohol,CO,CCCO,methanol__1-propanol,0.7496,20.69,0.03
1508826,je800593p,methanol,n-propyl alcohol,CO,CCCO,methanol__1-propanol,0.7998,20.34,0.03
1508827,je800593p,methanol,n-propyl alcohol,CO,CCCO,methanol__1-propanol,0.8503,20,0.03
1508828,je800593p,methanol,n-propyl alcohol,CO,CCCO,methanol__1-propanol,0.8997,19.7,0.03
1508829,je800593p,methanol,n-propyl alcohol,CO,CCCO,methanol__1-propanol,0.9501,19.4,0.03
1508830,je800593p,methanol,n-propyl alcohol,CO,CCCO,methanol__1-propanol,1,19.13,0.03
1508831,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0,34.62,0.03
1508832,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.0501,33.29,0.03
1508833,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.1005,32.05,0.03
1508834,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.1499,30.98,0.03
1508835,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.199,29.96,0.03
1508836,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.2498,29.03,0.03
1508837,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.3003,28.14,0.03
1508838,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.349,27.39,0.03
1508839,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.3996,26.62,0.03
1508840,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.4501,25.94,0.03
1508841,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.4997,25.28,0.03
1508842,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.5502,24.7,0.03
1508843,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.6004,24.13,0.03
1508844,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.6502,23.64,0.03
1508845,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.6998,23.15,0.03
1508846,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.7502,22.74,0.03
1508847,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.7999,22.33,0.03
1508848,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.8497,22.01,0.03
1508849,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.901,21.68,0.03
1508850,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.9502,21.44,0.03
1508851,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,1,21.22,0.03
1508852,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0,33.6,0.03
1508853,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.0501,32.31,0.03
1508854,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.1005,31.13,0.03
1508855,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.1499,30.05,0.03
1508856,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.199,29.09,0.03
1508857,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.2498,28.14,0.03
1508858,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.3003,27.31,0.03
1508859,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.349,26.52,0.03
1508860,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.3996,25.8,0.03
1508861,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.4501,25.1,0.03
1508862,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.4997,24.5,0.03
1508863,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.5502,23.89,0.03
1508864,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.6004,23.36,0.03
1508865,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.6502,22.84,0.03
1508866,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.6998,22.4,0.03
1508867,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.7502,21.94,0.03
1508868,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.7999,21.57,0.03
1508869,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.8497,21.19,0.03
1508870,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.901,20.87,0.03
1508871,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.9502,20.56,0.03
1508872,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,1,20.31,0.03
1508873,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0,32.6,0.03
1508874,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.0501,31.37,0.03
1508875,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.1005,30.2,0.03
1508876,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.1499,29.18,0.03
1508877,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.199,28.21,0.03
1508878,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.2498,27.31,0.03
1508879,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.3003,26.45,0.03
1508880,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.349,25.72,0.03
1508881,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.3996,24.98,0.03
1508882,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.4501,24.33,0.03
1508883,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.4997,23.7,0.03
1508884,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.5502,23.14,0.03
1508885,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.6004,22.58,0.03
1508886,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.6502,22.11,0.03
1508887,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.6998,21.63,0.03
1508888,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.7502,21.21,0.03
1508889,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.7999,20.79,0.03
1508890,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.8497,20.44,0.03
1508891,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.901,20.06,0.03
1508892,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.9502,19.75,0.03
1508893,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,1,19.43,0.03
1508894,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0,31.65,0.03
1508895,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.0501,30.46,0.03
1508896,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.1005,29.32,0.03
1508897,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.1499,28.32,0.03
1508898,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.199,27.37,0.03
1508899,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.2498,26.49,0.03
1508900,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.3003,25.64,0.03
1508901,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.349,24.93,0.03
1508902,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.3996,24.19,0.03
1508903,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.4501,23.56,0.03
1508904,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.4997,22.94,0.03
1508905,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.5502,22.39,0.03
1508906,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.6004,21.85,0.03
1508907,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.6502,21.38,0.03
1508908,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.6998,20.91,0.03
1508909,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.7502,20.49,0.03
1508910,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.7999,20.07,0.03
1508911,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.8497,19.7,0.03
1508912,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.901,19.29,0.03
1508913,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.9502,18.96,0.03
1508914,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,1,18.59,0.03
1508915,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0,30.72,0.03
1508916,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.0501,29.56,0.03
1508917,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.1005,28.48,0.03
1508918,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.1499,27.47,0.03
1508919,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.199,26.57,0.03
1508920,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.2498,25.67,0.03
1508921,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.3003,24.88,0.03
1508922,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.349,24.14,0.03
1508923,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.3996,23.46,0.03
1508924,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.4501,22.79,0.03
1508925,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.4997,22.23,0.03
1508926,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.5502,21.65,0.03
1508927,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.6004,21.16,0.03
1508928,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.6502,20.66,0.03
1508929,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.6998,20.23,0.03
1508930,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.7502,19.77,0.03
1508931,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.7999,19.38,0.03
1508932,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.8497,18.96,0.03
1508933,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.901,18.58,0.03
1508934,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,0.9502,18.17,0.03
1508935,je800593p,methanol,2-propanol,CO,CC(C)O,methanol__2-propanol,1,17.79,0.03
1508936,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0,34.62,0.03
1508937,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.0504,32.77,0.03
1508938,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.0999,31.18,0.03
1508939,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.1503,29.72,0.03
1508940,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.199,28.5,0.03
1508941,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.2491,27.34,0.03
1508942,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.2993,26.34,0.03
1508943,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.3502,25.4,0.03
1508944,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.3999,24.61,0.03
1508945,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.4506,23.84,0.03
1508946,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.4969,23.23,0.03
1508947,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.5503,22.55,0.03
1508948,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.5993,22.01,0.03
1508949,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.6505,21.45,0.03
1508950,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.6993,20.99,0.03
1508951,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.7498,20.52,0.03
1508952,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.7975,20.16,0.03
1508953,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.8513,19.75,0.03
1508954,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.8991,19.47,0.03
1508955,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.9477,19.2,0.03
1508956,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,1,19.01,0.03
1508957,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0,33.6,0.03
1508958,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.0504,31.82,0.03
1508959,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.0999,30.24,0.03
1508960,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.1503,28.85,0.03
1508961,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.199,27.62,0.03
1508962,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.2491,26.53,0.03
1508963,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.2993,25.52,0.03
1508964,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.3502,24.64,0.03
1508965,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.3999,23.83,0.03
1508966,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.4506,23.12,0.03
1508967,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.4969,22.49,0.03
1508968,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.5503,21.86,0.03
1508969,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.5993,21.29,0.03
1508970,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.6505,20.78,0.03
1508971,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.6993,20.29,0.03
1508972,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.7498,19.86,0.03
1508973,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.7975,19.45,0.03
1508974,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.8513,19.08,0.03
1508975,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.8991,18.76,0.03
1508976,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.9477,18.51,0.03
1508977,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,1,18.28,0.03
1508978,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0,32.6,0.03
1508979,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.0504,30.88,0.03
1508980,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.0999,29.34,0.03
1508981,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.1503,27.99,0.03
1508982,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.199,26.8,0.03
1508983,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.2491,25.74,0.03
1508984,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.2993,24.75,0.03
1508985,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.3502,23.89,0.03
1508986,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.3999,23.1,0.03
1508987,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.4506,22.4,0.03
1508988,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.4969,21.78,0.03
1508989,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.5503,21.16,0.03
1508990,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.5993,20.61,0.03
1508991,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.6505,20.11,0.03
1508992,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.6993,19.63,0.03
1508993,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.7498,19.2,0.03
1508994,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.7975,18.8,0.03
1508995,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.8513,18.42,0.03
1508996,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.8991,18.09,0.03
1508997,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.9477,17.84,0.03
1508998,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,1,17.58,0.03
1508999,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0,31.65,0.03
1509000,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.0504,29.97,0.03
1509001,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.0999,28.47,0.03
1509002,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.1503,27.16,0.03
1509003,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.199,25.99,0.03
1509004,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.2491,24.96,0.03
1509005,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.2993,24,0.03
1509006,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.3502,23.16,0.03
1509007,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.3999,22.38,0.03
1509008,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.4506,21.7,0.03
1509009,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.4969,21.1,0.03
1509010,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.5503,20.5,0.03
1509011,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.5993,19.95,0.03
1509012,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.6505,19.46,0.03
1509013,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.6993,18.98,0.03
1509014,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.7498,18.57,0.03
1509015,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.7975,18.16,0.03
1509016,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.8513,17.79,0.03
1509017,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.8991,17.45,0.03
1509018,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.9477,17.18,0.03
1509019,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,1,16.91,0.03
1509020,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0,30.72,0.03
1509021,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.0504,29.08,0.03
1509022,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.0999,27.65,0.03
1509023,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.1503,26.33,0.03
1509024,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.199,25.24,0.03
1509025,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.2491,24.19,0.03
1509026,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.2993,23.29,0.03
1509027,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.3502,22.43,0.03
1509028,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.3999,21.71,0.03
1509029,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.4506,21.01,0.03
1509030,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.4969,20.46,0.03
1509031,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.5503,19.83,0.03
1509032,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.5993,19.33,0.03
1509033,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.6505,18.81,0.03
1509034,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.6993,18.38,0.03
1509035,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.7498,17.93,0.03
1509036,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.7975,17.57,0.03
1509037,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.8513,17.15,0.03
1509038,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.8991,16.85,0.03
1509039,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,0.9477,16.53,0.03
1509040,je800593p,methanol,1-butanol,CO,CCCCO,methanol__1-butanol,1,16.26,0.03
1509041,je800593p,methanol,2-methyl-1-propanol,CO,CC(C)CO,methanol__2-methyl-1-propanol,0,34.62,0.03
1509042,je800593p,methanol,2-methyl-1-propanol,CO,CC(C)CO,methanol__2-methyl-1-propanol,0.0503,32.7,0.03
1509043,je800593p,methanol,2-methyl-1-propanol,CO,CC(C)CO,methanol__2-methyl-1-propanol,0.1,31,0.03
1509044,je800593p,methanol,2-methyl-1-propanol,CO,CC(C)CO,methanol__2-methyl-1-propanol,0.1502,29.54,0.03
1509045,je800593p,methanol,2-methyl-1-propanol,CO,CC(C)CO,methanol__2-methyl-1-propanol,0.1999,28.23,0.03
1509046,je800593p,methanol,2-methyl-1-propanol,CO,CC(C)CO,methanol__2-methyl-1-propanol,0.2499,27.11,0.03
1509047,je800593p,methanol,2-methyl-1-propanol,CO,CC(C)CO,methanol__2-methyl-1-propanol,0.2998,26.08,0.03
1509048,je800593p,methanol,2-methyl-1-propanol,CO,CC(C)CO,methanol__2-methyl-1-propanol,0.3502,25.19,0.03
1509049,je800593p,methanol,2-methyl-1-propanol,CO,CC(C)CO,methanol__2-methyl-1-propanol,0.3995,24.38,0.03
1509050,je800593p,methanol,2-methyl-1-propanol,CO,CC(C)CO,methanol__2-methyl-1-propanol,0.4502,23.68,0.03
1509051,je800593p,methanol,2-methyl-1-propanol,CO,CC(C)CO,methanol__2-methyl-1-propanol,0.4996,23.02,0.03
1509052,je800593p,methanol,2-methyl-1-propanol,CO,CC(C)CO,methanol__2-methyl-1-propanol,0.5502,22.46,0.03
1509053,je800593p,methanol,2-methyl-1-propanol,CO,CC(C)CO,methanol__2-methyl-1-propanol,0.5992,21.93,0.03
1509054,je800593p,methanol,2-methyl-1-propanol,CO,CC(C)CO,methanol__2-methyl-1-propanol,0.6501,21.47,0.03
1509055,je800593p,methanol,2-methyl-1-propanol,CO,CC(C)CO,methanol__2-methyl-1-propanol,0.6991,21.05,0.03
1509056,je800593p,methanol,2-methyl-1-propanol,CO,CC(C)CO,methanol__2-methyl-1-propanol,0.749,20.7,0.03
1509057,je800593p,methanol,2-methyl-1-propanol,CO,CC(C)CO,methanol__2-methyl-1-propanol,0.7997,20.36,0.03
1509058,je800593p,methanol,2-methyl-1-propanol,CO,CC(C)CO,methanol__2-methyl-1-propanol,0.8501,20.1,0.03
1509059,je800593p,methanol,2-methyl-1-propanol,CO,CC(C)CO,methanol__2-methyl-1-propanol,0.8998,19.85,0.03
1509060,je800593p,methanol,2-methyl-1-propanol,CO,CC(C)CO,methanol__2-methyl-1-propanol,0.95,19.67,0.03
1509061,je800593p,methanol,2-methyl-1-propanol,CO,CC(C)CO,methanol__2-methyl-1-propanol,1,19.51,0.03
1509062,je800593p,methanol,2-methyl-1-propanol,CO,CC(C)CO,methanol__2-methyl-1-propanol,0,33.6,0.03
1509063,je800593p,methanol,2-methyl-1-propanol,CO,CC(C)CO,methanol__2-methyl-1-propanol,0.0503,31.75,0.03
1509064,je800593p,methanol,2-methyl-1-propanol,CO,CC(C)CO,methanol__2-methyl-1-propanol,0.1,30.11,0.03
1509065,je800593p,methanol,2-methyl-1-propanol,CO,CC(C)CO,methanol__2-methyl-1-propanol,0.1502,28.68,0.03
1509066,je800593p,methanol,2-methyl-1-propanol,CO,CC(C)CO,methanol__2-methyl-1-propanol,0.1999,27.39,0.03
1509067,je800593p,methanol,2-methyl-1-propanol,CO,CC(C)CO,methanol__2-methyl-1-propanol,0.2499,26.29,0.03
1509068,je800593p,methanol,2-methyl-1-propanol,CO,CC(C)CO,methanol__2-methyl-1-propanol,0.2998,25.27,0.03
1509069,je800593p,methanol,2-methyl-1-propanol,CO,CC(C)CO,methanol__2-methyl-1-propanol,0.3502,24.4,0.03
1509070,je800593p,methanol,2-methyl-1-propanol,CO,CC(C)CO,methanol__2-methyl-1-propanol,0.3995,23.61,0.03
1509071,je800593p,methanol,2-methyl-1-propanol,CO,CC(C)CO,methanol__2-methyl-1-propanol,0.4502,22.92,0.03
1509072,je800593p,methanol,2-methyl-1-propanol,CO,CC(C)CO,methanol__2-methyl-1-propanol,0.4996,22.28,0.03
1509073,je800593p,methanol,2-methyl-1-propanol,CO,CC(C)CO,methanol__2-methyl-1-propanol,0.5502,21.73,0.03
1509074,je800593p,methanol,2-methyl-1-propanol,CO,CC(C)CO,methanol__2-methyl-1-propanol,0.5992,21.22,0.03
1509075,je800593p,methanol,2-methyl-1-propanol,CO,CC(C)CO,methanol__2-methyl-1-propanol,0.6501,20.77,0.03
1509076,je800593p,methanol,2-methyl-1-propanol,CO,CC(C)CO,methanol__2-methyl-1-propanol,0.6991,20.34,0.03
1509077,je800593p,methanol,2-methyl-1-propanol,CO,CC(C)CO,methanol__2-methyl-1-propanol,0.749,19.99,0.03
1509078,je800593p,methanol,2-methyl-1-propanol,CO,CC(C)CO,methanol__2-methyl-1-propanol,0.7997,19.63,0.03
