;filename;x1;x2;SMILES1;SMILES2;cas1;cas2;InChI1;InChI2;components;Mole fraction;Temperature, K;Pressure, kPa;Excess molar enthalpy (molar enthalpy of mixing), kJ/mol;Excess molar enthalpy (molar enthalpy of mixing), kJ/mol_std
609486;j.fluid.2011.11.005;1-butanol;2,2,4-trimethylpentane;CCCCO;CC(C)CC(C)(C)C;107569-51-7;31921-36-5;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;1-butanol__2,2,4-trimethylpentane;0.4499;313.15;101.0;0.7567;0.007567
609487;j.fluid.2011.11.005;1-butanol;2,2,4-trimethylpentane;CCCCO;CC(C)CC(C)(C)C;107569-51-7;31921-36-5;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;1-butanol__2,2,4-trimethylpentane;0.5008;313.15;101.0;0.8024;0.008024
609488;j.fluid.2011.11.005;1-butanol;2,2,4-trimethylpentane;CCCCO;CC(C)CC(C)(C)C;107569-51-7;31921-36-5;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;1-butanol__2,2,4-trimethylpentane;0.5501;313.15;101.0;0.8372;0.008372
609489;j.fluid.2011.11.005;1-butanol;2,2,4-trimethylpentane;CCCCO;CC(C)CC(C)(C)C;107569-51-7;31921-36-5;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;1-butanol__2,2,4-trimethylpentane;0.5999;313.15;101.0;0.8594;0.008594
609490;j.fluid.2011.11.005;1-butanol;2,2,4-trimethylpentane;CCCCO;CC(C)CC(C)(C)C;107569-51-7;31921-36-5;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;1-butanol__2,2,4-trimethylpentane;0.6498;313.15;101.0;0.8669;0.008669
609491;j.fluid.2011.11.005;1-butanol;2,2,4-trimethylpentane;CCCCO;CC(C)CC(C)(C)C;107569-51-7;31921-36-5;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;1-butanol__2,2,4-trimethylpentane;0.7;313.15;101.0;0.8618;0.008618
609492;j.fluid.2011.11.005;1-butanol;2,2,4-trimethylpentane;CCCCO;CC(C)CC(C)(C)C;107569-51-7;31921-36-5;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;1-butanol__2,2,4-trimethylpentane;0.75;313.15;101.0;0.841;0.00841
609493;j.fluid.2011.11.005;1-butanol;2,2,4-trimethylpentane;CCCCO;CC(C)CC(C)(C)C;107569-51-7;31921-36-5;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;1-butanol__2,2,4-trimethylpentane;0.7996;313.15;101.0;0.8058;0.008058
609494;j.fluid.2011.11.005;1-butanol;2,2,4-trimethylpentane;CCCCO;CC(C)CC(C)(C)C;107569-51-7;31921-36-5;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;1-butanol__2,2,4-trimethylpentane;0.8502;313.15;101.0;0.7501;0.007501
609495;j.fluid.2011.11.005;1-butanol;2,2,4-trimethylpentane;CCCCO;CC(C)CC(C)(C)C;107569-51-7;31921-36-5;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;1-butanol__2,2,4-trimethylpentane;0.9001;313.15;101.0;0.6672;0.006672
609496;j.fluid.2011.11.005;1-butanol;2,2,4-trimethylpentane;CCCCO;CC(C)CC(C)(C)C;107569-51-7;31921-36-5;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;1-butanol__2,2,4-trimethylpentane;0.9506;313.15;101.0;0.5226;0.005226
675545;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.0079;333.15;1824.0;-0.0399;0.002
675546;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.016;333.15;1824.0;-0.0795;0.002
675547;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.0333;333.15;1824.0;-0.155;0.002
675548;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.0519;333.15;1824.0;-0.217;0.002
675549;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.0719;333.15;1824.0;-0.266;0.002
675550;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.0936;333.15;1824.0;-0.297;0.002
675551;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.1172;333.15;1824.0;-0.308;0.002
675552;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.143;333.15;1824.0;-0.306;0.002
675553;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.1712;333.15;1824.0;-0.288;0.002
675554;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.2023;333.15;1824.0;-0.259;0.002
675555;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.2366;333.15;1824.0;-0.231;0.002
675556;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.2747;333.15;1824.0;-0.19;0.002
675557;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.3173;333.15;1824.0;-0.147;0.002
675558;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.3653;333.15;1824.0;-0.101;0.002
675559;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.4196;333.15;1824.0;-0.0523;0.002
675560;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.4818;333.15;1824.0;-0.0073;0.002
675561;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.5535;333.15;1824.0;0.0274;0.002
675562;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.6372;333.15;1824.0;0.0418;0.002
675563;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.7361;333.15;1824.0;0.0312;0.002
675564;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.8548;333.15;1824.0;0.0006;0.002
675565;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.9236;333.15;1824.0;-0.0155;0.002
675566;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.9608;333.15;1824.0;-0.0121;0.002
675567;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.0079;363.15;1203.0;-0.0112;0.002
675568;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.016;363.15;1203.0;-0.0235;0.002
675569;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.0333;363.15;1203.0;-0.0465;0.002
675570;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.0518;363.15;1203.0;-0.0592;0.002
675571;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.0719;363.15;1203.0;-0.0586;0.002
675572;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.0936;363.15;1203.0;-0.0453;0.002
675573;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.1172;363.15;1203.0;-0.0202;0.002
675574;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.143;363.15;1203.0;0.0157;0.002
675575;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.1712;363.15;1203.0;0.0549;0.002
675576;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.2022;363.15;1203.0;0.0991;0.002
675577;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.2365;363.15;1203.0;0.144;0.002
675578;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.2746;363.15;1203.0;0.191;0.002
675579;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.3173;363.15;1203.0;0.241;0.002
675580;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.3652;363.15;1203.0;0.288;0.002
675581;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.4196;363.15;1203.0;0.332;0.002
675582;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.4817;363.15;1203.0;0.359;0.002
675583;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.5534;363.15;1203.0;0.366;0.002
675584;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.6371;363.15;1203.0;0.34;0.002
675585;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.736;363.15;1203.0;0.268;0.002
675586;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.8548;363.15;1203.0;0.147;0.002
675587;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.9236;363.15;1203.0;0.0752;0.002
675588;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.0333;383.15;1500.0;0.012;0.002
675589;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.0719;383.15;1500.0;0.0617;0.002
675590;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.1172;383.15;1500.0;0.142;0.002
675591;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.1712;383.15;1500.0;0.246;0.002
675592;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.2365;383.15;1500.0;0.359;0.002
675593;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.3173;383.15;1500.0;0.469;0.002
675594;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.4196;383.15;1500.0;0.554;0.002
675595;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.5534;383.15;1500.0;0.579;0.002
675596;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.6371;383.15;1500.0;0.544;0.002
675597;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.736;383.15;1500.0;0.445;0.002
675598;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.7926;383.15;1500.0;0.371;0.002
675599;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.8548;383.15;1500.0;0.27;0.002
675600;j.fluid.2014.05.031;ethanol;water;CCO;O;121182-78-3;14314-42-2;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;ethanol__water;0.9236;383.15;1500.0;0.146;0.002
1435214;je7005743;ethanol;2,2,4-trimethylpentane;CCO;CC(C)CC(C)(C)C;121182-78-3;31921-36-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;ethanol__2,2,4-trimethylpentane;0.1291;303.15;101.0;0.542853;0.00542853
1435215;je7005743;ethanol;2,2,4-trimethylpentane;CCO;CC(C)CC(C)(C)C;121182-78-3;31921-36-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;ethanol__2,2,4-trimethylpentane;0.2383;303.15;101.0;0.634022;0.00634022
1435216;je7005743;ethanol;2,2,4-trimethylpentane;CCO;CC(C)CC(C)(C)C;121182-78-3;31921-36-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;ethanol__2,2,4-trimethylpentane;0.332;303.15;101.0;0.661968;0.00661968
1435217;je7005743;ethanol;2,2,4-trimethylpentane;CCO;CC(C)CC(C)(C)C;121182-78-3;31921-36-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;ethanol__2,2,4-trimethylpentane;0.4132;303.15;101.0;0.658971;0.00658971
1435218;je7005743;ethanol;2,2,4-trimethylpentane;CCO;CC(C)CC(C)(C)C;121182-78-3;31921-36-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;ethanol__2,2,4-trimethylpentane;0.4842;303.15;101.0;0.638973;0.00638973
1435219;je7005743;ethanol;2,2,4-trimethylpentane;CCO;CC(C)CC(C)(C)C;121182-78-3;31921-36-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;ethanol__2,2,4-trimethylpentane;0.5469;303.15;101.0;0.61139;0.0061139
1435220;je7005743;ethanol;2,2,4-trimethylpentane;CCO;CC(C)CC(C)(C)C;121182-78-3;31921-36-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;ethanol__2,2,4-trimethylpentane;0.6026;303.15;101.0;0.577327;0.00577327
1435221;je7005743;ethanol;2,2,4-trimethylpentane;CCO;CC(C)CC(C)(C)C;121182-78-3;31921-36-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;ethanol__2,2,4-trimethylpentane;0.6525;303.15;101.0;0.541007;0.00541007
1435222;je7005743;ethanol;2,2,4-trimethylpentane;CCO;CC(C)CC(C)(C)C;121182-78-3;31921-36-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;ethanol__2,2,4-trimethylpentane;0.6974;303.15;101.0;0.500502;0.00500502
1435223;je7005743;ethanol;2,2,4-trimethylpentane;CCO;CC(C)CC(C)(C)C;121182-78-3;31921-36-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;ethanol__2,2,4-trimethylpentane;0.738;303.15;101.0;0.46121;0.0046121
1435224;je7005743;ethanol;2,2,4-trimethylpentane;CCO;CC(C)CC(C)(C)C;121182-78-3;31921-36-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;ethanol__2,2,4-trimethylpentane;0.7749;303.15;101.0;0.418262;0.00418262
1435225;je7005743;ethanol;2,2,4-trimethylpentane;CCO;CC(C)CC(C)(C)C;121182-78-3;31921-36-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;ethanol__2,2,4-trimethylpentane;0.8086;303.15;101.0;0.375681;0.00375681
1435226;je7005743;ethanol;2,2,4-trimethylpentane;CCO;CC(C)CC(C)(C)C;121182-78-3;31921-36-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;ethanol__2,2,4-trimethylpentane;0.8395;303.15;101.0;0.333464;0.00333464
1435227;je7005743;ethanol;2,2,4-trimethylpentane;CCO;CC(C)CC(C)(C)C;121182-78-3;31921-36-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;ethanol__2,2,4-trimethylpentane;0.8679;303.15;101.0;0.288602;0.00288602
1435228;je7005743;ethanol;2,2,4-trimethylpentane;CCO;CC(C)CC(C)(C)C;121182-78-3;31921-36-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;ethanol__2,2,4-trimethylpentane;0.8942;303.15;101.0;0.243575;0.00243575
1435229;je7005743;ethanol;2,2,4-trimethylpentane;CCO;CC(C)CC(C)(C)C;121182-78-3;31921-36-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;ethanol__2,2,4-trimethylpentane;0.9185;303.15;101.0;0.197762;0.00197762
1435230;je7005743;ethanol;2,2,4-trimethylpentane;CCO;CC(C)CC(C)(C)C;121182-78-3;31921-36-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;ethanol__2,2,4-trimethylpentane;0.941;303.15;101.0;0.149361;0.00149361
1435231;je7005743;ethanol;2,2,4-trimethylpentane;CCO;CC(C)CC(C)(C)C;121182-78-3;31921-36-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;ethanol__2,2,4-trimethylpentane;0.962;303.15;101.0;0.100528;0.00100528
1435232;je7005743;ethanol;2,2,4-trimethylpentane;CCO;CC(C)CC(C)(C)C;121182-78-3;31921-36-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;ethanol__2,2,4-trimethylpentane;0.9817;303.15;101.0;0.050063;0.00050063
1545126;je9001416;ethanol;isopropyl ether;CCO;CC(C)OC(C)C;121182-78-3;108-20-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=ZAFNJMIOTHYJRJ-UHFFFAOYSA-N;ethanol__isopropyl ether;0.0212;303.15;101.0;0.010048;0.00010048
1545127;je9001416;ethanol;isopropyl ether;CCO;CC(C)OC(C)C;121182-78-3;108-20-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=ZAFNJMIOTHYJRJ-UHFFFAOYSA-N;ethanol__isopropyl ether;0.0437;303.15;101.0;0.021906;0.00021906
1545128;je9001416;ethanol;isopropyl ether;CCO;CC(C)OC(C)C;121182-78-3;108-20-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=ZAFNJMIOTHYJRJ-UHFFFAOYSA-N;ethanol__isopropyl ether;0.0676;303.15;101.0;0.037741;0.00037741
1545129;je9001416;ethanol;isopropyl ether;CCO;CC(C)OC(C)C;121182-78-3;108-20-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=ZAFNJMIOTHYJRJ-UHFFFAOYSA-N;ethanol__isopropyl ether;0.0931;303.15;101.0;0.057098;0.00057098
