;Mixture;x1;x2;SMILES1;SMILES2;Count dens binary;Count actcoeff binary;Count sos binary;Count dielec binary;Count eme binary;Count emcp binary;Mixture Count emv binary;Mixture Count all
151;tert-butanol__heptane;tert-butanol;heptane;CC(C)(C)O;CCCCCCC;70.0;0.0;0.0;0.0;0.0;0.0;0.0;70.0
566;1-butanol__tetrahydropyran;1-butanol;tetrahydropyran;CCCCO;C1CCOCC1;0.0;0.0;35.0;0.0;33.0;0.0;0.0;68.0
288;2,5,8-trioxanonane__heptane;2,5,8-trioxanonane;heptane;COCCOCCOC;CCCCCCC;34.0;0.0;0.0;33.0;0.0;0.0;0.0;67.0
166;1,2-dihydroxypropane__1-nonanol;1,2-dihydroxypropane;1-nonanol;CC(O)CO;CCCCCCCCCO;66.0;0.0;0.0;0.0;0.0;0.0;0.0;66.0
170;1,2-dihydroxypropane__1-octanol;1,2-dihydroxypropane;1-octanol;CC(O)CO;CCCCCCCCO;66.0;0.0;0.0;0.0;0.0;0.0;0.0;66.0
169;ethylcyclohexane__JP-10;ethylcyclohexane;JP-10;CCC1CCCCC1;C1CC2C3CCC(C3)C2C1;66.0;0.0;0.0;0.0;0.0;0.0;0.0;66.0
168;methylcyclohexane__JP-10;methylcyclohexane;JP-10;CC1CCCCC1;C1CC2C3CCC(C3)C2C1;66.0;0.0;0.0;0.0;0.0;0.0;0.0;66.0
155;1,2-dihydroxypropane__amylcarbinol;1,2-dihydroxypropane;amylcarbinol;CC(O)CO;CCCCCCO;66.0;0.0;0.0;0.0;0.0;0.0;0.0;66.0
158;1,2-dihydroxypropane__methyl alcohol;1,2-dihydroxypropane;methyl alcohol;CC(O)CO;CO;66.0;0.0;0.0;0.0;0.0;0.0;0.0;66.0
162;1,4-dimethylbenzene__heptane;1,4-dimethylbenzene;heptane;Cc1ccc(C)cc1;CCCCCCC;66.0;0.0;0.0;0.0;0.0;0.0;0.0;66.0
164;butylcyclohexane__JP-10;butylcyclohexane;JP-10;CCCCC1CCCCC1;C1CC2C3CCC(C3)C2C1;66.0;0.0;0.0;0.0;0.0;0.0;0.0;66.0
262;toluene__hexane;toluene;hexane;Cc1ccccc1;CCCCCC;39.0;0.0;11.0;0.0;16.0;0.0;0.0;66.0
167;1,2,4-trimethylcyclohexane__JP-10;1,2,4-trimethylcyclohexane;JP-10;CC1CCC(C)C(C)C1;C1CC2C3CCC(C3)C2C1;66.0;0.0;0.0;0.0;0.0;0.0;0.0;66.0
175;1,3-dimethylbenzene__octane;1,3-dimethylbenzene;octane;Cc1cccc(C)c1;CCCCCCCC;64.0;0.0;0.0;0.0;0.0;0.0;0.0;64.0
307;dimethylglycol__heptane;dimethylglycol;heptane;COCCOC;CCCCCCC;33.0;0.0;0.0;31.0;0.0;0.0;0.0;64.0
173;1,3,5-trimethylbenzene__octane;1,3,5-trimethylbenzene;octane;Cc1cc(C)cc(C)c1;CCCCCCCC;64.0;0.0;0.0;0.0;0.0;0.0;0.0;64.0
314;4-methylphenol__1-nonanol;4-methylphenol;1-nonanol;Cc1ccc(O)cc1;CCCCCCCCCO;32.0;0.0;32.0;0.0;0.0;0.0;0.0;64.0
313;methyl phenyl ether__1-nonanol;methyl phenyl ether;1-nonanol;COc1ccccc1;CCCCCCCCCO;32.0;0.0;32.0;0.0;0.0;0.0;0.0;64.0
312;2-methylphenol__1-nonanol;2-methylphenol;1-nonanol;Cc1ccccc1O;CCCCCCCCCO;32.0;0.0;32.0;0.0;0.0;0.0;0.0;64.0
311;3-methylphenol__1-nonanol;3-methylphenol;1-nonanol;Cc1cccc(O)c1;CCCCCCCCCO;32.0;0.0;32.0;0.0;0.0;0.0;0.0;64.0
174;methanol__cyclohexane;methanol;cyclohexane;CO;C1CCCCC1;64.0;0.0;0.0;0.0;0.0;0.0;0.0;64.0
178;ethanol__2-methyl-2-propanol;ethanol;2-methyl-2-propanol;CCO;CC(C)(C)O;63.0;0.0;0.0;0.0;0.0;0.0;0.0;63.0
180;2-phenylethanol__benzyl alcohol;2-phenylethanol;benzyl alcohol;OCCc1ccccc1;OCc1ccccc1;63.0;0.0;0.0;0.0;0.0;0.0;0.0;63.0
181;2,2,4-trimethylpentane__1,3-dioxolane;2,2,4-trimethylpentane;1,3-dioxolane;CC(C)CC(C)(C)C;C1COCO1;63.0;0.0;0.0;0.0;0.0;0.0;0.0;63.0
182;2-propanol__benzyl alcohol;2-propanol;benzyl alcohol;CC(C)O;OCc1ccccc1;63.0;0.0;0.0;0.0;0.0;0.0;0.0;63.0
183;2-methyl-2-propanol__2,2,4-trimethylpentane;2-methyl-2-propanol;2,2,4-trimethylpentane;CC(C)(C)O;CC(C)CC(C)(C)C;63.0;0.0;0.0;0.0;0.0;0.0;0.0;63.0
234;toluene__cyclooctane;toluene;cyclooctane;Cc1ccccc1;C1CCCCCCC1;48.0;0.0;13.0;0.0;0.0;0.0;0.0;61.0
239;benzene__cyclooctane;benzene;cyclooctane;c1ccccc1;C1CCCCCCC1;48.0;0.0;13.0;0.0;0.0;0.0;0.0;61.0
221;ethylbenzene__cyclooctane;ethylbenzene;cyclooctane;CCc1ccccc1;C1CCCCCCC1;48.0;0.0;13.0;0.0;0.0;0.0;0.0;61.0
602;(RS)-2-butanol__1,1-dimethylethyl methyl ether;(RS)-2-butanol;1,1-dimethylethyl methyl ether;CCC(C)O;COC(C)(C)C;0.0;0.0;0.0;0.0;61.0;0.0;0.0;61.0
319;furfuryl alcohol, tetrahydro-__water;furfuryl alcohol, tetrahydro-;water;OCC1CCCO1;O;30.0;0.0;30.0;0.0;0.0;0.0;0.0;60.0
188;ethanol__n-decane;ethanol;n-decane;CCO;CCCCCCCCCC;60.0;0.0;0.0;0.0;0.0;0.0;0.0;60.0
187;1,2-dihydroxypropane__n-propyl alcohol;1,2-dihydroxypropane;n-propyl alcohol;CC(O)CO;CCCO;60.0;0.0;0.0;0.0;0.0;0.0;0.0;60.0
583;cyclohexane__tetrahydropyran;cyclohexane;tetrahydropyran;C1CCCCC1;C1CCOCC1;0.0;0.0;13.0;0.0;32.0;0.0;14.0;59.0
603;ethanol, 2-ethoxy-__octane;ethanol, 2-ethoxy-;octane;CCOCCO;CCCCCCCC;0.0;0.0;0.0;0.0;59.0;0.0;0.0;59.0
604;ethanol, 2-ethoxy-__cyclohexane;ethanol, 2-ethoxy-;cyclohexane;CCOCCO;C1CCCCC1;0.0;0.0;0.0;0.0;58.0;0.0;0.0;58.0
260;benzene__heptane;benzene;heptane;c1ccccc1;CCCCCCC;40.0;0.0;18.0;0.0;0.0;0.0;0.0;58.0
605;1-butanol__5-oxanonane;1-butanol;5-oxanonane;CCCCO;CCCCOCCCC;0.0;0.0;0.0;0.0;57.0;0.0;0.0;57.0
243;toluene__heptane;toluene;heptane;Cc1ccccc1;CCCCCCC;45.0;0.0;12.0;0.0;0.0;0.0;0.0;57.0
196;1-hexanol__1,4-dioxane;1-hexanol;1,4-dioxane;CCCCCCO;C1COCCO1;56.0;0.0;0.0;0.0;0.0;0.0;0.0;56.0
194;n-propanol__water;n-propanol;water;CCCO;O;56.0;0.0;0.0;0.0;0.0;0.0;0.0;56.0
206;cyclohexane__JP-10;cyclohexane;JP-10;C1CCCCC1;C1CC2C3CCC(C3)C2C1;55.0;0.0;0.0;0.0;0.0;0.0;0.0;55.0
207;methanol__4-methylphenol;methanol;4-methylphenol;CO;Cc1ccc(O)cc1;55.0;0.0;0.0;0.0;0.0;0.0;0.0;55.0
204;1-octanol__heptane;1-octanol;heptane;CCCCCCCCO;CCCCCCC;55.0;0.0;0.0;0.0;0.0;0.0;0.0;55.0
202;2-propanol__1-propanol;2-propanol;1-propanol;CC(C)O;CCCO;55.0;0.0;0.0;0.0;0.0;0.0;0.0;55.0
201;methanol__3-methylphenol;methanol;3-methylphenol;CO;Cc1cccc(O)c1;55.0;0.0;0.0;0.0;0.0;0.0;0.0;55.0
198;1,4-dimethylbenzene__pentylcarbinol;1,4-dimethylbenzene;pentylcarbinol;Cc1ccc(C)cc1;CCCCCCO;55.0;0.0;0.0;0.0;0.0;0.0;0.0;55.0
324;1,3-dimethylbenzene__cyclooctane;1,3-dimethylbenzene;cyclooctane;Cc1cccc(C)c1;C1CCCCCCC1;27.0;0.0;27.0;0.0;0.0;0.0;0.0;54.0
208;pentyl alcohol__1,2-dimethoxyethane;pentyl alcohol;1,2-dimethoxyethane;CCCCCO;COCCOC;54.0;0.0;0.0;0.0;0.0;0.0;0.0;54.0
310;1-propanol__isopropyl ether;1-propanol;isopropyl ether;CCCO;CC(C)OC(C)C;32.0;0.0;21.0;0.0;0.0;0.0;0.0;53.0
336;1,3-dimethylbenzene__cyclohexane;1,3-dimethylbenzene;cyclohexane;Cc1cccc(C)c1;C1CCCCC1;26.0;0.0;26.0;0.0;0.0;0.0;0.0;52.0
568;cyclohexane__1,4-dioxane;cyclohexane;1,4-dioxane;C1CCCCC1;C1COCCO1;0.0;0.0;33.0;0.0;19.0;0.0;0.0;52.0
325;1,2-dimethylbenzene__methylcyclohexane;1,2-dimethylbenzene;methylcyclohexane;Cc1ccccc1C;CC1CCCCC1;26.0;0.0;26.0;0.0;0.0;0.0;0.0;52.0
338;1,2-dimethylbenzene__cyclopentane;1,2-dimethylbenzene;cyclopentane;Cc1ccccc1C;C1CCCC1;26.0;0.0;26.0;0.0;0.0;0.0;0.0;52.0
330;1,2-dimethylbenzene__cyclooctane;1,2-dimethylbenzene;cyclooctane;Cc1ccccc1C;C1CCCCCCC1;26.0;0.0;26.0;0.0;0.0;0.0;0.0;52.0
326;1,3-dimethylbenzene__methylcyclohexane;1,3-dimethylbenzene;methylcyclohexane;Cc1cccc(C)c1;CC1CCCCC1;26.0;0.0;26.0;0.0;0.0;0.0;0.0;52.0
327;1,4-dimethylbenzene__cyclopentane;1,4-dimethylbenzene;cyclopentane;Cc1ccc(C)cc1;C1CCCC1;26.0;0.0;26.0;0.0;0.0;0.0;0.0;52.0
328;1,2-dimethylbenzene__cyclohexane;1,2-dimethylbenzene;cyclohexane;Cc1ccccc1C;C1CCCCC1;26.0;0.0;26.0;0.0;0.0;0.0;0.0;52.0
332;1,3,5-trimethylbenzene__cyclohexane;1,3,5-trimethylbenzene;cyclohexane;Cc1cc(C)cc(C)c1;C1CCCCC1;26.0;0.0;26.0;0.0;0.0;0.0;0.0;52.0
329;1,3-dimethylbenzene__cyclopentane;1,3-dimethylbenzene;cyclopentane;Cc1cccc(C)c1;C1CCCC1;26.0;0.0;26.0;0.0;0.0;0.0;0.0;52.0
334;1,3,5-trimethylbenzene__cyclooctane;1,3,5-trimethylbenzene;cyclooctane;Cc1cc(C)cc(C)c1;C1CCCCCCC1;26.0;0.0;26.0;0.0;0.0;0.0;0.0;52.0
331;1,3,5-trimethylbenzene__cyclopentane;1,3,5-trimethylbenzene;cyclopentane;Cc1cc(C)cc(C)c1;C1CCCC1;26.0;0.0;26.0;0.0;0.0;0.0;0.0;52.0
337;1,4-dimethylbenzene__cyclooctane;1,4-dimethylbenzene;cyclooctane;Cc1ccc(C)cc1;C1CCCCCCC1;26.0;0.0;26.0;0.0;0.0;0.0;0.0;52.0
607;1-pentanol__cyclohexane;1-pentanol;cyclohexane;CCCCCO;C1CCCCC1;0.0;0.0;0.0;0.0;51.0;0.0;0.0;51.0
606;hexane__ethanol, 2-ethoxy-;hexane;ethanol, 2-ethoxy-;CCCCCC;CCOCCO;0.0;0.0;0.0;0.0;51.0;0.0;0.0;51.0
210;1,2-ethanediol__1-hexanol;1,2-ethanediol;1-hexanol;OCCO;CCCCCCO;50.0;0.0;0.0;0.0;0.0;0.0;0.0;50.0
211;1-butanol__1,2-ethanediol;1-butanol;1,2-ethanediol;CCCCO;OCCO;50.0;0.0;0.0;0.0;0.0;0.0;0.0;50.0
212;1,2-ethanediol__1-octanol;1,2-ethanediol;1-octanol;OCCO;CCCCCCCCO;50.0;0.0;0.0;0.0;0.0;0.0;0.0;50.0
219;bis(2-hydroxyethyl) ether__butylmethylcarbinol;bis(2-hydroxyethyl) ether;butylmethylcarbinol;OCCOCCO;CCCCC(C)O;48.0;0.0;0.0;0.0;0.0;0.0;0.0;48.0
283;methylcyclohexane__1-heptanol;methylcyclohexane;1-heptanol;CC1CCCCC1;CCCCCCCO;36.0;0.0;12.0;0.0;0.0;0.0;0.0;48.0
231;butan-2-ol__bis(2-hydroxyethyl) ether;butan-2-ol;bis(2-hydroxyethyl) ether;CCC(C)O;OCCOCCO;48.0;0.0;0.0;0.0;0.0;0.0;0.0;48.0
344;2-hydroxymethylfuran__water;2-hydroxymethylfuran;water;OCc1occc1;O;24.0;0.0;24.0;0.0;0.0;0.0;0.0;48.0
286;benzene__nonane;benzene;nonane;c1ccccc1;CCCCCCCCC;35.0;0.0;13.0;0.0;0.0;0.0;0.0;48.0
220;benzene__butane, 2-methoxy-2-methyl-;benzene;butane, 2-methoxy-2-methyl-;c1ccccc1;CCC(C)(C)OC;48.0;0.0;0.0;0.0;0.0;0.0;0.0;48.0
222;sec-propyl alcohol__bis(2-hydroxyethyl) ether;sec-propyl alcohol;bis(2-hydroxyethyl) ether;CC(C)O;OCCOCCO;48.0;0.0;0.0;0.0;0.0;0.0;0.0;48.0
238;bis(2-hydroxyethyl) ether__pentan-2-ol;bis(2-hydroxyethyl) ether;pentan-2-ol;OCCOCCO;CCCC(C)O;48.0;0.0;0.0;0.0;0.0;0.0;0.0;48.0
237;bis(2-hydroxyethyl) ether__amylmethylcarbinol;bis(2-hydroxyethyl) ether;amylmethylcarbinol;OCCOCCO;CCCCCCCO;48.0;0.0;0.0;0.0;0.0;0.0;0.0;48.0
227;2,2,4-trimethylpentane__butane, 2-methoxy-2-methyl-;2,2,4-trimethylpentane;butane, 2-methoxy-2-methyl-;CC(C)CC(C)(C)C;CCC(C)(C)OC;48.0;0.0;0.0;0.0;0.0;0.0;0.0;48.0
287;ethylbenzene__heptane;ethylbenzene;heptane;CCc1ccccc1;CCCCCCC;34.0;0.0;12.0;0.0;0.0;0.0;0.0;46.0
597;pentan-1-ol__n-octane;pentan-1-ol;n-octane;CCCCCO;CCCCCCCC;0.0;0.0;0.0;45.0;0.0;0.0;0.0;45.0
598;n-octane__butyl oxide;n-octane;butyl oxide;CCCCCCCC;CCCCOCCCC;0.0;0.0;0.0;45.0;0.0;0.0;0.0;45.0
244;ethanol__1,2-dimethoxyethane;ethanol;1,2-dimethoxyethane;CCO;COCCOC;45.0;0.0;0.0;0.0;0.0;0.0;0.0;45.0
242;isopropanol__isobutyl alcohol;isopropanol;isobutyl alcohol;CC(C)O;CC(C)CO;45.0;0.0;0.0;0.0;0.0;0.0;0.0;45.0
240;1-hexanol__heptane;1-hexanol;heptane;CCCCCCO;CCCCCCC;45.0;0.0;0.0;0.0;0.0;0.0;0.0;45.0
599;pentan-1-ol__butyl oxide;pentan-1-ol;butyl oxide;CCCCCO;CCCCOCCCC;0.0;0.0;0.0;45.0;0.0;0.0;0.0;45.0
247;1,2-dimethoxyethane__1-octanol;1,2-dimethoxyethane;1-octanol;COCCOC;CCCCCCCCO;44.0;0.0;0.0;0.0;0.0;0.0;0.0;44.0
248;n-propyl alcohol__isobutyl alcohol;n-propyl alcohol;isobutyl alcohol;CCCO;CC(C)CO;44.0;0.0;0.0;0.0;0.0;0.0;0.0;44.0
301;ethanol__methoxybenzene;ethanol;methoxybenzene;CCO;COc1ccccc1;33.0;0.0;11.0;0.0;0.0;0.0;0.0;44.0
300;1-propanol__methoxybenzene;1-propanol;methoxybenzene;CCCO;COc1ccccc1;33.0;0.0;11.0;0.0;0.0;0.0;0.0;44.0
299;2-propanol__methylcyclohexane;2-propanol;methylcyclohexane;CC(C)O;CC1CCCCC1;33.0;0.0;11.0;0.0;0.0;0.0;0.0;44.0
291;1-propanol__methylcyclohexane;1-propanol;methylcyclohexane;CCCO;CC1CCCCC1;33.0;0.0;11.0;0.0;0.0;0.0;0.0;44.0
294;methoxybenzene__methylcyclohexane;methoxybenzene;methylcyclohexane;COc1ccccc1;CC1CCCCC1;33.0;0.0;11.0;0.0;0.0;0.0;0.0;44.0
295;1-pentanol__methoxybenzene;1-pentanol;methoxybenzene;CCCCCO;COc1ccccc1;33.0;0.0;11.0;0.0;0.0;0.0;0.0;44.0
306;methoxybenzene__3-methyl-1-butanol;methoxybenzene;3-methyl-1-butanol;COc1ccccc1;CC(C)CCO;33.0;0.0;11.0;0.0;0.0;0.0;0.0;44.0
290;2-butoxyethanol__1-butanol, 3-methyl-;2-butoxyethanol;1-butanol, 3-methyl-;CCCCOCCO;CC(C)CCO;33.0;0.0;11.0;0.0;0.0;0.0;0.0;44.0
298;2-propanol__methoxybenzene;2-propanol;methoxybenzene;CC(C)O;COc1ccccc1;33.0;0.0;11.0;0.0;0.0;0.0;0.0;44.0
296;2-methyl-1-propanol__methylcyclohexane;2-methyl-1-propanol;methylcyclohexane;CC(C)CO;CC1CCCCC1;33.0;0.0;11.0;0.0;0.0;0.0;0.0;44.0
297;methylcyclohexane__3-methyl-1-butanol;methylcyclohexane;3-methyl-1-butanol;CC1CCCCC1;CC(C)CCO;33.0;0.0;11.0;0.0;0.0;0.0;0.0;44.0
292;1-butanol__methoxybenzene;1-butanol;methoxybenzene;CCCCO;COc1ccccc1;33.0;0.0;11.0;0.0;0.0;0.0;0.0;44.0
346;ethanol__isopropyl ether;ethanol;isopropyl ether;CCO;CC(C)OC(C)C;24.0;0.0;0.0;0.0;19.0;0.0;0.0;43.0
372;1-propanol__tert-amyl methyl ether;1-propanol;tert-amyl methyl ether;CCCO;CCC(C)(C)OC;21.0;0.0;21.0;0.0;0.0;0.0;0.0;42.0
611;pentan-1-ol__heptane;pentan-1-ol;heptane;CCCCCO;CCCCCCC;0.0;0.0;0.0;0.0;42.0;0.0;0.0;42.0
373;1-propanol__methyl tert-butyl ether;1-propanol;methyl tert-butyl ether;CCCO;COC(C)(C)C;21.0;0.0;21.0;0.0;0.0;0.0;0.0;42.0
610;1-pentanol__toluene;1-pentanol;toluene;CCCCCO;Cc1ccccc1;0.0;0.0;0.0;0.0;42.0;0.0;0.0;42.0
609;pentan-1-ol__isooctane;pentan-1-ol;isooctane;CCCCCO;CCCCCC(C)C;0.0;0.0;0.0;0.0;42.0;0.0;0.0;42.0
608;n-heptane__2-pentanol;n-heptane;2-pentanol;CCCCCCC;CCCC(C)O;0.0;0.0;0.0;0.0;42.0;0.0;0.0;42.0
253;1,2,4-trimethylbenzene__1,2-dimethoxyethane;1,2,4-trimethylbenzene;1,2-dimethoxyethane;Cc1ccc(C)c(C)c1;COCCOC;42.0;0.0;0.0;0.0;0.0;0.0;0.0;42.0
408;isopropyl ether__2,2,4-trimethylpentane;isopropyl ether;2,2,4-trimethylpentane;CC(C)OC(C)C;CC(C)CC(C)(C)C;13.0;0.0;10.0;0.0;19.0;0.0;0.0;42.0
254;1,2,4-trimethylbenzene__2-methoxyethanol;1,2,4-trimethylbenzene;2-methoxyethanol;Cc1ccc(C)c(C)c1;COCCO;42.0;0.0;0.0;0.0;0.0;0.0;0.0;42.0
612;2,2,4-trimethylpentane__2-pentanol;2,2,4-trimethylpentane;2-pentanol;CC(C)CC(C)(C)C;CCCC(C)O;0.0;0.0;0.0;0.0;42.0;0.0;0.0;42.0
371;ethylene glycol methyl ether__water;ethylene glycol methyl ether;water;COCCO;O;21.0;0.0;21.0;0.0;0.0;0.0;0.0;42.0
258;toluene__1-heptanol;toluene;1-heptanol;Cc1ccccc1;CCCCCCCO;42.0;0.0;0.0;0.0;0.0;0.0;0.0;42.0
581;1,4-dimethylbenzene__tetrahydropyran;1,4-dimethylbenzene;tetrahydropyran;Cc1ccc(C)cc1;C1CCOCC1;0.0;0.0;14.0;0.0;14.0;0.0;14.0;42.0
580;tetrahydropyran__heptane;tetrahydropyran;heptane;C1CCOCC1;CCCCCCC;0.0;0.0;14.0;0.0;14.0;0.0;14.0;42.0
251;1,3,5-trimethylbenzene__1,2-dimethoxyethane;1,3,5-trimethylbenzene;1,2-dimethoxyethane;Cc1cc(C)cc(C)c1;COCCOC;42.0;0.0;0.0;0.0;0.0;0.0;0.0;42.0
579;1,3-dimethylbenzene__tetrahydropyran;1,3-dimethylbenzene;tetrahydropyran;Cc1cccc(C)c1;C1CCOCC1;0.0;0.0;14.0;0.0;14.0;0.0;14.0;42.0
578;n-hexane__tetrahydropyran;n-hexane;tetrahydropyran;CCCCCC;C1CCOCC1;0.0;0.0;14.0;0.0;14.0;0.0;14.0;42.0
577;1,2-dimethylbenzene__tetrahydropyran;1,2-dimethylbenzene;tetrahydropyran;Cc1ccccc1C;C1CCOCC1;0.0;0.0;14.0;0.0;14.0;0.0;14.0;42.0
249;1,3,5-trimethylbenzene__2-methoxyethanol;1,3,5-trimethylbenzene;2-methoxyethanol;Cc1cc(C)cc(C)c1;COCCO;42.0;0.0;0.0;0.0;0.0;0.0;0.0;42.0
250;1,4-dimethylbenzene__hexane;1,4-dimethylbenzene;hexane;Cc1ccc(C)cc1;CCCCCC;42.0;0.0;0.0;0.0;0.0;0.0;0.0;42.0
256;toluene__1-octanol;toluene;1-octanol;Cc1ccccc1;CCCCCCCCO;42.0;0.0;0.0;0.0;0.0;0.0;0.0;42.0
259;xyliton__water;xyliton;water;OC[C@H](O)C(O)[C@H](O)CO;O;40.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0
349;3,6-dioxa-1-octanol__water;3,6-dioxa-1-octanol;water;CCOCCOCCO;O;24.0;0.0;16.0;0.0;0.0;0.0;0.0;40.0
613;2-methyl-2-butanol__1,1-dimethylethyl methyl ether;2-methyl-2-butanol;1,1-dimethylethyl methyl ether;CCC(C)(C)O;COC(C)(C)C;0.0;0.0;0.0;0.0;39.0;0.0;0.0;39.0
270;cyclohexane__2-pentanol;cyclohexane;2-pentanol;C1CCCCC1;CCCC(C)O;39.0;0.0;0.0;0.0;0.0;0.0;0.0;39.0
378;1-propanol__3-methyl-1-butanol;1-propanol;3-methyl-1-butanol;CCCO;CC(C)CCO;19.0;0.0;19.0;0.0;0.0;0.0;0.0;38.0
617;toluene__5-oxanonane;toluene;5-oxanonane;Cc1ccccc1;CCCCOCCCC;0.0;0.0;0.0;0.0;38.0;0.0;0.0;38.0
614;5-oxanonane__2,2,4-trimethylpentane;5-oxanonane;2,2,4-trimethylpentane;CCCCOCCCC;CC(C)CC(C)(C)C;0.0;0.0;0.0;0.0;38.0;0.0;0.0;38.0
615;heptane__dibutyl ether;heptane;dibutyl ether;CCCCCCC;CCCCOCCCC;0.0;0.0;0.0;0.0;38.0;0.0;0.0;38.0
616;methylcyclohexane__5-oxanonane;methylcyclohexane;5-oxanonane;CC1CCCCC1;CCCCOCCCC;0.0;0.0;0.0;0.0;38.0;0.0;0.0;38.0
379;methanol__2-methyl-1-butanol;methanol;2-methyl-1-butanol;CO;CCC(C)CO;19.0;0.0;19.0;0.0;0.0;0.0;0.0;38.0
377;1-propanol__2-methyl-1-butanol;1-propanol;2-methyl-1-butanol;CCCO;CCC(C)CO;19.0;0.0;19.0;0.0;0.0;0.0;0.0;38.0
383;hexane__ether, methyl tert-pentyl;hexane;ether, methyl tert-pentyl;CCCCCC;CCC(C)(C)OC;19.0;0.0;0.0;0.0;0.0;0.0;19.0;38.0
350;ethylbenzene__hexane;ethylbenzene;hexane;CCc1ccccc1;CCCCCC;24.0;0.0;13.0;0.0;0.0;0.0;0.0;37.0
386;water__dipropylene glycol monomethyl ether;water;dipropylene glycol monomethyl ether;O;COC(C)COC(C)CO;18.0;0.0;18.0;0.0;0.0;0.0;0.0;36.0
618;benzene__ethanol, 2-ethoxy-;benzene;ethanol, 2-ethoxy-;c1ccccc1;CCOCCO;0.0;0.0;0.0;0.0;36.0;0.0;0.0;36.0
387;2-isopropoxyethanol__water;2-isopropoxyethanol;water;CC(C)OCCO;O;18.0;0.0;18.0;0.0;0.0;0.0;0.0;36.0
335;1-pentanol__cyclopentane;1-pentanol;cyclopentane;CCCCCO;C1CCCC1;26.0;0.0;0.0;0.0;10.0;0.0;0.0;36.0
285;1,2-dimethylbenzene__1,2-dimethoxyethane;1,2-dimethylbenzene;1,2-dimethoxyethane;Cc1ccccc1C;COCCOC;36.0;0.0;0.0;0.0;0.0;0.0;0.0;36.0
619;ethanol__benzene;ethanol;benzene;CCO;c1ccccc1;0.0;0.0;0.0;0.0;35.0;0.0;0.0;35.0
351;toluene__nonane;toluene;nonane;Cc1ccccc1;CCCCCCCCC;23.0;0.0;12.0;0.0;0.0;0.0;0.0;35.0
342;1-heptanol__cyclopentane;1-heptanol;cyclopentane;CCCCCCCO;C1CCCC1;24.0;0.0;0.0;0.0;11.0;0.0;0.0;35.0
309;1,2-ethanediol__1,3-propanediol;1,2-ethanediol;1,3-propanediol;OCCO;OCCCO;33.0;0.0;0.0;0.0;0.0;0.0;0.0;33.0
304;methylcyclohexane__exo-tetrahydrodicyclopentadiene;methylcyclohexane;exo-tetrahydrodicyclopentadiene;CC1CCCCC1;C1CC2C3CCC(C3)C2C1;33.0;0.0;0.0;0.0;0.0;0.0;0.0;33.0
303;1,4-dimethylbenzene__1,2-dimethoxyethane;1,4-dimethylbenzene;1,2-dimethoxyethane;Cc1ccc(C)cc1;COCCOC;33.0;0.0;0.0;0.0;0.0;0.0;0.0;33.0
569;benzene__1,4-dioxane;benzene;1,4-dioxane;c1ccccc1;C1COCCO1;0.0;0.0;33.0;0.0;0.0;0.0;0.0;33.0
302;1,2-propanediol__1,3-propanediol;1,2-propanediol;1,3-propanediol;CC(O)CO;OCCCO;33.0;0.0;0.0;0.0;0.0;0.0;0.0;33.0
567;1,4-dioxane__cyclopentane;1,4-dioxane;cyclopentane;C1COCCO1;C1CCCC1;0.0;0.0;33.0;0.0;0.0;0.0;0.0;33.0
308;1,2-propanediol__pentylcarbinol;1,2-propanediol;pentylcarbinol;CC(O)CO;CCCCCCO;33.0;0.0;0.0;0.0;0.0;0.0;0.0;33.0
289;methoxybenzene__1,4-dioxane;methoxybenzene;1,4-dioxane;COc1ccccc1;C1COCCO1;33.0;0.0;0.0;0.0;0.0;0.0;0.0;33.0
293;1,2-propanediol__1,2-ethanediol;1,2-propanediol;1,2-ethanediol;CC(O)CO;OCCO;33.0;0.0;0.0;0.0;0.0;0.0;0.0;33.0
389;2-methyl-1-propanol__hexane;2-methyl-1-propanol;hexane;CC(C)CO;CCCCCC;16.0;0.0;16.0;0.0;0.0;0.0;0.0;32.0
390;2-methyl-1-propanol__decane;2-methyl-1-propanol;decane;CC(C)CO;CCCCCCCCCC;16.0;0.0;16.0;0.0;0.0;0.0;0.0;32.0
